year_id,age_group_id,sex_id,ex,location_id
1990,0,1,75.9416,67
1990,0,2,81.8645,67
1990,5,1,71.4727,67
1990,5,2,77.3252,67
1990,10,1,66.549,67
1990,10,2,72.3808,67
1990,15,1,61.6033,67
1990,15,2,67.4205,67
1990,20,1,56.7889,67
1990,20,2,62.4974,67
1990,25,1,52.0007,67
1990,25,2,57.5904,67
1990,30,1,47.1828,67
1990,30,2,52.6868,67
1990,35,1,42.3696,67
1990,35,2,47.8026,67
1990,40,1,37.605,67
1990,40,2,42.9565,67
1990,45,1,32.9367,67
1990,45,2,38.1743,67
1990,50,1,28.4197,67
1990,50,2,33.4695,67
1990,55,1,24.0765,67
1990,55,2,28.8538,67
1990,60,1,20.0382,67
1990,60,2,24.3487,67
1990,65,1,16.2466,67
1990,65,2,19.9823,67
1990,70,1,12.6835,67
1990,70,2,15.8257,67
1990,75,1,9.5261,67
1990,75,2,12.0052,67
1990,80,1,6.915,67
1990,80,2,8.6579,67
1991,0,1,76.1602,67
1991,0,2,82.1772,67
1991,5,1,71.6554,67
1991,5,2,77.6438,67
1991,10,1,66.7297,67
1991,10,2,72.6996,67
1991,15,1,61.7803,67
1991,15,2,67.7354,67
1991,20,1,56.9581,67
1991,20,2,62.805,67
1991,25,1,52.1647,67
1991,25,2,57.8925,67
1991,30,1,47.3446,67
1991,30,2,52.9871,67
1991,35,1,42.5275,67
1991,35,2,48.1011,67
1991,40,1,37.759,67
1991,40,2,43.2504,67
1991,45,1,33.0934,67
1991,45,2,38.4662,67
1991,50,1,28.5758,67
1991,50,2,33.7593,67
1991,55,1,24.2319,67
1991,55,2,29.1542,67
1991,60,1,20.1763,67
1991,60,2,24.6533,67
1991,65,1,16.3855,67
1991,65,2,20.2794,67
1991,70,1,12.839,67
1991,70,2,16.1082,67
1991,75,1,9.6719,67
1991,75,2,12.2651,67
1991,80,1,7.0301,67
1991,80,2,8.8946,67
1992,0,1,76.1313,67
1992,0,2,82.2972,67
1992,5,1,71.6513,67
1992,5,2,77.751,67
1992,10,1,66.727,67
1992,10,2,72.804,67
1992,15,1,61.7814,67
1992,15,2,67.8461,67
1992,20,1,56.957,67
1992,20,2,62.9203,67
1992,25,1,52.1622,67
1992,25,2,58.0092,67
1992,30,1,47.3417,67
1992,30,2,53.1078,67
1992,35,1,42.5243,67
1992,35,2,48.2175,67
1992,40,1,37.7545,67
1992,40,2,43.3672,67
1992,45,1,33.0867,67
1992,45,2,38.5822,67
1992,50,1,28.568,67
1992,50,2,33.8756,67
1992,55,1,24.2164,67
1992,55,2,29.2608,67
1992,60,1,20.1519,67
1992,60,2,24.7561,67
1992,65,1,16.3848,67
1992,65,2,20.3974,67
1992,70,1,12.8678,67
1992,70,2,16.2277,67
1992,75,1,9.7023,67
1992,75,2,12.3696,67
1992,80,1,7.0551,67
1992,80,2,8.9838,67
1993,0,1,76.2664,67
1993,0,2,82.4479,67
1993,5,1,71.7555,67
1993,5,2,77.9034,67
1993,10,1,66.8279,67
1993,10,2,72.9624,67
1993,15,1,61.8824,67
1993,15,2,68.0053,67
1993,20,1,57.0434,67
1993,20,2,63.0718,67
1993,25,1,52.2429,67
1993,25,2,58.1555,67
1993,30,1,47.4157,67
1993,30,2,53.2405,67
1993,35,1,42.5934,67
1993,35,2,48.3515,67
1993,40,1,37.8243,67
1993,40,2,43.497,67
1993,45,1,33.1499,67
1993,45,2,38.7117,67
1993,50,1,28.632,67
1993,50,2,34.0094,67
1993,55,1,24.2839,67
1993,55,2,29.3878,67
1993,60,1,20.1966,67
1993,60,2,24.8775,67
1993,65,1,16.4385,67
1993,65,2,20.5134,67
1993,70,1,12.932,67
1993,70,2,16.3373,67
1993,75,1,9.7604,67
1993,75,2,12.4778,67
1993,80,1,7.1111,67
1993,80,2,9.0886,67
1994,0,1,76.5862,67
1994,0,2,82.8995,67
1994,5,1,72.0928,67
1994,5,2,78.3363,67
1994,10,1,67.1621,67
1994,10,2,73.3888,67
1994,15,1,62.22,67
1994,15,2,68.4242,67
1994,20,1,57.3779,67
1994,20,2,63.4885,67
1994,25,1,52.5763,67
1994,25,2,58.5759,67
1994,30,1,47.756,67
1994,30,2,53.6655,67
1994,35,1,42.9385,67
1994,35,2,48.7795,67
1994,40,1,38.162,67
1994,40,2,43.9245,67
1994,45,1,33.484,67
1994,45,2,39.1278,67
1994,50,1,28.954,67
1994,50,2,34.4167,67
1994,55,1,24.6,67
1994,55,2,29.796,67
1994,60,1,20.4681,67
1994,60,2,25.2674,67
1994,65,1,16.6871,67
1994,65,2,20.8873,67
1994,70,1,13.1646,67
1994,70,2,16.6926,67
1994,75,1,9.9715,67
1994,75,2,12.7895,67
1994,80,1,7.288,67
1994,80,2,9.3406,67
1995,0,1,76.4159,67
1995,0,2,82.78,67
1995,5,1,71.899,67
1995,5,2,78.2151,67
1995,10,1,66.9776,67
1995,10,2,73.2721,67
1995,15,1,62.0375,67
1995,15,2,68.3174,67
1995,20,1,57.1992,67
1995,20,2,63.3917,67
1995,25,1,52.3999,67
1995,25,2,58.4843,67
1995,30,1,47.5828,67
1995,30,2,53.5766,67
1995,35,1,42.7701,67
1995,35,2,48.6975,67
1995,40,1,37.998,67
1995,40,2,43.8426,67
1995,45,1,33.3155,67
1995,45,2,39.0493,67
1995,50,1,28.7853,67
1995,50,2,34.3544,67
1995,55,1,24.4409,67
1995,55,2,29.7462,67
1995,60,1,20.3107,67
1995,60,2,25.2289,67
1995,65,1,16.5177,67
1995,65,2,20.8612,67
1995,70,1,13.005,67
1995,70,2,16.6723,67
1995,75,1,9.8409,67
1995,75,2,12.789,67
1995,80,1,7.1613,67
1995,80,2,9.3525,67
1996,0,1,77.0329,67
1996,0,2,83.4974,67
1996,5,1,72.4818,67
1996,5,2,78.8901,67
1996,10,1,67.5415,67
1996,10,2,73.9391,67
1996,15,1,62.5895,67
1996,15,2,68.9762,67
1996,20,1,57.7395,67
1996,20,2,64.0437,67
1996,25,1,52.9233,67
1996,25,2,59.1268,67
1996,30,1,48.0945,67
1996,30,2,54.2128,67
1996,35,1,43.2779,67
1996,35,2,49.3274,67
1996,40,1,38.5106,67
1996,40,2,44.4694,67
1996,45,1,33.8245,67
1996,45,2,39.6725,67
1996,50,1,29.2914,67
1996,50,2,34.9684,67
1996,55,1,24.9433,67
1996,55,2,30.3548,67
1996,60,1,20.7863,67
1996,60,2,25.821,67
1996,65,1,16.9787,67
1996,65,2,21.4389,67
1996,70,1,13.4669,67
1996,70,2,17.2302,67
1996,75,1,10.2802,67
1996,75,2,13.2989,67
1996,80,1,7.5611,67
1996,80,2,9.8203,67
1997,0,1,77.242,67
1997,0,2,83.7321,67
1997,5,1,72.6577,67
1997,5,2,79.1289,67
1997,10,1,67.7147,67
1997,10,2,74.1759,67
1997,15,1,62.7622,67
1997,15,2,69.208,67
1997,20,1,57.9126,67
1997,20,2,64.2731,67
1997,25,1,53.0897,67
1997,25,2,59.356,67
1997,30,1,48.2619,67
1997,30,2,54.4473,67
1997,35,1,43.4457,67
1997,35,2,49.561,67
1997,40,1,38.6702,67
1997,40,2,44.7049,67
1997,45,1,33.9754,67
1997,45,2,39.9091,67
1997,50,1,29.435,67
1997,50,2,35.2015,67
1997,55,1,25.0914,67
1997,55,2,30.5841,67
1997,60,1,20.9302,67
1997,60,2,26.0478,67
1997,65,1,17.0754,67
1997,65,2,21.6547,67
1997,70,1,13.5584,67
1997,70,2,17.4369,67
1997,75,1,10.3404,67
1997,75,2,13.4753,67
1997,80,1,7.5955,67
1997,80,2,9.9497,67
1998,0,1,77.2109,67
1998,0,2,83.9208,67
1998,5,1,72.6287,67
1998,5,2,79.3172,67
1998,10,1,67.6934,67
1998,10,2,74.3657,67
1998,15,1,62.7446,67
1998,15,2,69.4015,67
1998,20,1,57.8992,67
1998,20,2,64.4728,67
1998,25,1,53.094,67
1998,25,2,59.5627,67
1998,30,1,48.2763,67
1998,30,2,54.6585,67
1998,35,1,43.474,67
1998,35,2,49.7763,67
1998,40,1,38.7152,67
1998,40,2,44.9255,67
1998,45,1,34.0425,67
1998,45,2,40.1281,67
1998,50,1,29.5204,67
1998,50,2,35.4193,67
1998,55,1,25.1974,67
1998,55,2,30.8105,67
1998,60,1,21.0513,67
1998,60,2,26.2752,67
1998,65,1,17.1855,67
1998,65,2,21.8676,67
1998,70,1,13.6786,67
1998,70,2,17.6472,67
1998,75,1,10.4877,67
1998,75,2,13.676,67
1998,80,1,7.7096,67
1998,80,2,10.1344,67
1999,0,1,77.1706,67
1999,0,2,83.9158,67
1999,5,1,72.5636,67
1999,5,2,79.2704,67
1999,10,1,67.6156,67
1999,10,2,74.3136,67
1999,15,1,62.665,67
1999,15,2,69.3501,67
1999,20,1,57.8105,67
1999,20,2,64.4201,67
1999,25,1,53.0003,67
1999,25,2,59.5092,67
1999,30,1,48.1863,67
1999,30,2,54.6038,67
1999,35,1,43.3869,67
1999,35,2,49.7219,67
1999,40,1,38.6332,67
1999,40,2,44.8634,67
1999,45,1,33.962,67
1999,45,2,40.0647,67
1999,50,1,29.4409,67
1999,50,2,35.3514,67
1999,55,1,25.1182,67
1999,55,2,30.7348,67
1999,60,1,20.9887,67
1999,60,2,26.2076,67
1999,65,1,17.0899,67
1999,65,2,21.8001,67
1999,70,1,13.5584,67
1999,70,2,17.5771,67
1999,75,1,10.3593,67
1999,75,2,13.6053,67
1999,80,1,7.5751,67
1999,80,2,10.0571,67
2000,0,1,77.6818,67
2000,0,2,84.5192,67
2000,5,1,73.0589,67
2000,5,2,79.8639,67
2000,10,1,68.1092,67
2000,10,2,74.9042,67
2000,15,1,63.1562,67
2000,15,2,69.9324,67
2000,20,1,58.2913,67
2000,20,2,64.9942,67
2000,25,1,53.4788,67
2000,25,2,60.0822,67
2000,30,1,48.6503,67
2000,30,2,55.176,67
2000,35,1,43.8492,67
2000,35,2,50.2912,67
2000,40,1,39.0905,67
2000,40,2,45.4411,67
2000,45,1,34.4123,67
2000,45,2,40.6446,67
2000,50,1,29.8746,67
2000,50,2,35.9228,67
2000,55,1,25.5361,67
2000,55,2,31.3106,67
2000,60,1,21.4031,67
2000,60,2,26.7716,67
2000,65,1,17.4927,67
2000,65,2,22.3371,67
2000,70,1,13.9243,67
2000,70,2,18.097,67
2000,75,1,10.7036,67
2000,75,2,14.098,67
2000,80,1,7.8763,67
2000,80,2,10.4966,67
2001,0,1,78.014,67
2001,0,2,84.8445,67
2001,5,1,73.3681,67
2001,5,2,80.1711,67
2001,10,1,68.4164,67
2001,10,2,75.2108,67
2001,15,1,63.4558,67
2001,15,2,70.2405,67
2001,20,1,58.5898,67
2001,20,2,65.3026,67
2001,25,1,53.7673,67
2001,25,2,60.3874,67
2001,30,1,48.9412,67
2001,30,2,55.4765,67
2001,35,1,44.1341,67
2001,35,2,50.5894,67
2001,40,1,39.3821,67
2001,40,2,45.7325,67
2001,45,1,34.7035,67
2001,45,2,40.93,67
2001,50,1,30.161,67
2001,50,2,36.2072,67
2001,55,1,25.8186,67
2001,55,2,31.59,67
2001,60,1,21.6747,67
2001,60,2,27.0422,67
2001,65,1,17.7329,67
2001,65,2,22.5975,67
2001,70,1,14.1234,67
2001,70,2,18.3425,67
2001,75,1,10.8881,67
2001,75,2,14.3268,67
2001,80,1,8.0475,67
2001,80,2,10.6956,67
2002,0,1,78.2831,67
2002,0,2,85.143,67
2002,5,1,73.6199,67
2002,5,2,80.4657,67
2002,10,1,68.6678,67
2002,10,2,75.5087,67
2002,15,1,63.7073,67
2002,15,2,70.54,67
2002,20,1,58.834,67
2002,20,2,65.6031,67
2002,25,1,54.0089,67
2002,25,2,60.6863,67
2002,30,1,49.176,67
2002,30,2,55.7734,67
2002,35,1,44.3695,67
2002,35,2,50.8866,67
2002,40,1,39.6058,67
2002,40,2,46.0315,67
2002,45,1,34.9319,67
2002,45,2,41.2232,67
2002,50,1,30.3806,67
2002,50,2,36.4901,67
2002,55,1,26.032,67
2002,55,2,31.861,67
2002,60,1,21.8839,67
2002,60,2,27.3149,67
2002,65,1,17.9155,67
2002,65,2,22.8661,67
2002,70,1,14.2605,67
2002,70,2,18.5917,67
2002,75,1,11.006,67
2002,75,2,14.5653,67
2002,80,1,8.1525,67
2002,80,2,10.9001,67
2003,0,1,78.3233,67
2003,0,2,85.2435,67
2003,5,1,73.6424,67
2003,5,2,80.5666,67
2003,10,1,68.686,67
2003,10,2,75.6058,67
2003,15,1,63.7256,67
2003,15,2,70.6401,67
2003,20,1,58.8493,67
2003,20,2,65.7065,67
2003,25,1,54.0177,67
2003,25,2,60.7886,67
2003,30,1,49.1981,67
2003,30,2,55.8813,67
2003,35,1,44.3988,67
2003,35,2,50.9938,67
2003,40,1,39.6391,67
2003,40,2,46.14,67
2003,45,1,34.9757,67
2003,45,2,41.3308,67
2003,50,1,30.4366,67
2003,50,2,36.5935,67
2003,55,1,26.0901,67
2003,55,2,31.9573,67
2003,60,1,21.9433,67
2003,60,2,27.4057,67
2003,65,1,17.978,67
2003,65,2,22.9471,67
2003,70,1,14.2969,67
2003,70,2,18.6523,67
2003,75,1,11.0242,67
2003,75,2,14.6139,67
2003,80,1,8.1543,67
2003,80,2,10.9249,67
2004,0,1,78.6085,67
2004,0,2,85.5007,67
2004,5,1,73.9326,67
2004,5,2,80.7985,67
2004,10,1,68.9777,67
2004,10,2,75.8283,67
2004,15,1,64.016,67
2004,15,2,70.8553,67
2004,20,1,59.1292,67
2004,20,2,65.92,67
2004,25,1,54.2984,67
2004,25,2,61.0063,67
2004,30,1,49.4668,67
2004,30,2,56.0974,67
2004,35,1,44.6644,67
2004,35,2,51.2066,67
2004,40,1,39.9051,67
2004,40,2,46.3563,67
2004,45,1,35.2291,67
2004,45,2,41.5465,67
2004,50,1,30.681,67
2004,50,2,36.815,67
2004,55,1,26.3082,67
2004,55,2,32.1828,67
2004,60,1,22.142,67
2004,60,2,27.6443,67
2004,65,1,18.1757,67
2004,65,2,23.187,67
2004,70,1,14.4652,67
2004,70,2,18.8816,67
2004,75,1,11.1538,67
2004,75,2,14.8195,67
2004,80,1,8.2842,67
2004,80,2,11.1046,67
2005,0,1,78.4957,67
2005,0,2,85.4076,67
2005,5,1,73.817,67
2005,5,2,80.6972,67
2005,10,1,68.8656,67
2005,10,2,75.7309,67
2005,15,1,63.9045,67
2005,15,2,70.7609,67
2005,20,1,59.0138,67
2005,20,2,65.8227,67
2005,25,1,54.1896,67
2005,25,2,60.9194,67
2005,30,1,49.3691,67
2005,30,2,56.0122,67
2005,35,1,44.5583,67
2005,35,2,51.1271,67
2005,40,1,39.7977,67
2005,40,2,46.2737,67
2005,45,1,35.1198,67
2005,45,2,41.4674,67
2005,50,1,30.5693,67
2005,50,2,36.7314,67
2005,55,1,26.1863,67
2005,55,2,32.0908,67
2005,60,1,22.0219,67
2005,60,2,27.5436,67
2005,65,1,18.0619,67
2005,65,2,23.0837,67
2005,70,1,14.3152,67
2005,70,2,18.7663,67
2005,75,1,10.9887,67
2005,75,2,14.7109,67
2005,80,1,8.1077,67
2005,80,2,10.9928,67
2006,0,1,78.9171,67
2006,0,2,85.6959,67
2006,5,1,74.2244,67
2006,5,2,80.985,67
2006,10,1,69.2654,67
2006,10,2,76.0212,67
2006,15,1,64.3047,67
2006,15,2,71.0491,67
2006,20,1,59.4165,67
2006,20,2,66.1118,67
2006,25,1,54.5861,67
2006,25,2,61.2034,67
2006,30,1,49.7564,67
2006,30,2,56.3031,67
2006,35,1,44.9402,67
2006,35,2,51.4105,67
2006,40,1,40.1679,67
2006,40,2,46.5512,67
2006,45,1,35.4817,67
2006,45,2,41.7462,67
2006,50,1,30.9255,67
2006,50,2,37.008,67
2006,55,1,26.5218,67
2006,55,2,32.3633,67
2006,60,1,22.3312,67
2006,60,2,27.8059,67
2006,65,1,18.3581,67
2006,65,2,23.3238,67
2006,70,1,14.5968,67
2006,70,2,18.9975,67
2006,75,1,11.2096,67
2006,75,2,14.9129,67
2006,80,1,8.3117,67
2006,80,2,11.1727,67
2007,0,1,79.101,67
2007,0,2,85.8781,67
2007,5,1,74.3958,67
2007,5,2,81.1559,67
2007,10,1,69.434,67
2007,10,2,76.1891,67
2007,15,1,64.4694,67
2007,15,2,71.2148,67
2007,20,1,59.5734,67
2007,20,2,66.2729,67
2007,25,1,54.7394,67
2007,25,2,61.3622,67
2007,30,1,49.903,67
2007,30,2,56.4558,67
2007,35,1,45.0859,67
2007,35,2,51.5598,67
2007,40,1,40.3169,67
2007,40,2,46.7028,67
2007,45,1,35.6302,67
2007,45,2,41.8898,67
2007,50,1,31.0603,67
2007,50,2,37.1524,67
2007,55,1,26.6389,67
2007,55,2,32.5027,67
2007,60,1,22.4374,67
2007,60,2,27.9388,67
2007,65,1,18.4566,67
2007,65,2,23.4646,67
2007,70,1,14.6864,67
2007,70,2,19.1222,67
2007,75,1,11.2743,67
2007,75,2,15.018,67
2007,80,1,8.3429,67
2007,80,2,11.2617,67
2008,0,1,79.2099,67
2008,0,2,85.9491,67
2008,5,1,74.4965,67
2008,5,2,81.2289,67
2008,10,1,69.5355,67
2008,10,2,76.2628,67
2008,15,1,64.5715,67
2008,15,2,71.2864,67
2008,20,1,59.6758,67
2008,20,2,66.3508,67
2008,25,1,54.8444,67
2008,25,2,61.4395,67
2008,30,1,50.0126,67
2008,30,2,56.5339,67
2008,35,1,45.1923,67
2008,35,2,51.6451,67
2008,40,1,40.4141,67
2008,40,2,46.7896,67
2008,45,1,35.715,67
2008,45,2,41.9783,67
2008,50,1,31.1321,67
2008,50,2,37.2358,67
2008,55,1,26.7055,67
2008,55,2,32.5761,67
2008,60,1,22.4854,67
2008,60,2,28.0021,67
2008,65,1,18.4965,67
2008,65,2,23.5231,67
2008,70,1,14.7172,67
2008,70,2,19.1639,67
2008,75,1,11.2689,67
2008,75,2,15.05,67
2008,80,1,8.3214,67
2008,80,2,11.2801,67
2009,0,1,79.511,67
2009,0,2,86.3206,67
2009,5,1,74.7894,67
2009,5,2,81.5706,67
2009,10,1,69.8263,67
2009,10,2,76.6055,67
2009,15,1,64.8578,67
2009,15,2,71.6321,67
2009,20,1,59.9576,67
2009,20,2,66.6879,67
2009,25,1,55.1318,67
2009,25,2,61.7784,67
2009,30,1,50.2991,67
2009,30,2,56.8768,67
2009,35,1,45.4765,67
2009,35,2,51.9838,67
2009,40,1,40.7005,67
2009,40,2,47.126,67
2009,45,1,36.0067,67
2009,45,2,42.3166,67
2009,50,1,31.4226,67
2009,50,2,37.5748,67
2009,55,1,26.9989,67
