year_id,age_group_id,sex_id,ex,location_id
1990,0,1,66.7918,68
1990,0,2,75.3916,68
1990,5,1,62.9415,68
1990,5,2,71.4859,68
1990,10,1,58.1563,68
1990,10,2,66.6929,68
1990,15,1,53.3271,68
1990,15,2,61.8374,68
1990,20,1,48.6322,68
1990,20,2,57.0363,68
1990,25,1,43.997,68
1990,25,2,52.2813,68
1990,30,1,39.3369,68
1990,30,2,47.4937,68
1990,35,1,34.7606,68
1990,35,2,42.7511,68
1990,40,1,30.3796,68
1990,40,2,38.0986,68
1990,45,1,26.2417,68
1990,45,2,33.5631,68
1990,50,1,22.2121,68
1990,50,2,29.0381,68
1990,55,1,18.4896,68
1990,55,2,24.6376,68
1990,60,1,15.0117,68
1990,60,2,20.4458,68
1990,65,1,11.8234,68
1990,65,2,16.4996,68
1990,70,1,9.011,68
1990,70,2,12.9074,68
1990,75,1,6.5035,68
1990,75,2,9.7575,68
1990,80,1,4.5695,68
1990,80,2,7.3316,68
1991,0,1,67.2413,68
1991,0,2,75.766,68
1991,5,1,63.3012,68
1991,5,2,71.7748,68
1991,10,1,58.4922,68
1991,10,2,66.9536,68
1991,15,1,53.653,68
1991,15,2,62.0915,68
1991,20,1,48.9414,68
1991,20,2,57.281,68
1991,25,1,44.2922,68
1991,25,2,52.5196,68
1991,30,1,39.6104,68
1991,30,2,47.7207,68
1991,35,1,35.0117,68
1991,35,2,42.9618,68
1991,40,1,30.5978,68
1991,40,2,38.2843,68
1991,45,1,26.4673,68
1991,45,2,33.7451,68
1991,50,1,22.4102,68
1991,50,2,29.209,68
1991,55,1,18.6705,68
1991,55,2,24.791,68
1991,60,1,15.1717,68
1991,60,2,20.5722,68
1991,65,1,11.9514,68
1991,65,2,16.5986,68
1991,70,1,9.1131,68
1991,70,2,12.9817,68
1991,75,1,6.5884,68
1991,75,2,9.8127,68
1991,80,1,4.6111,68
1991,80,2,7.3654,68
1992,0,1,68.0547,68
1992,0,2,76.431,68
1992,5,1,64.0376,68
1992,5,2,72.3653,68
1992,10,1,59.2102,68
1992,10,2,67.5279,68
1992,15,1,54.3572,68
1992,15,2,62.6543,68
1992,20,1,49.6216,68
1992,20,2,57.8301,68
1992,25,1,44.943,68
1992,25,2,53.0486,68
1992,30,1,40.2413,68
1992,30,2,48.2428,68
1992,35,1,35.6115,68
1992,35,2,43.463,68
1992,40,1,31.1547,68
1992,40,2,38.7561,68
1992,45,1,26.9993,68
1992,45,2,34.1939,68
1992,50,1,22.9068,68
1992,50,2,29.6434,68
1992,55,1,19.119,68
1992,55,2,25.1969,68
1992,60,1,15.5767,68
1992,60,2,20.938,68
1992,65,1,12.294,68
1992,65,2,16.9184,68
1992,70,1,9.3968,68
1992,70,2,13.2551,68
1992,75,1,6.822,68
1992,75,2,10.0404,68
1992,80,1,4.7786,68
1992,80,2,7.546,68
1993,0,1,68.6097,68
1993,0,2,76.9973,68
1993,5,1,64.5231,68
1993,5,2,72.8675,68
1993,10,1,59.6889,68
1993,10,2,68.0228,68
1993,15,1,54.8252,68
1993,15,2,63.1386,68
1993,20,1,50.0717,68
1993,20,2,58.3034,68
1993,25,1,45.3722,68
1993,25,2,53.5063,68
1993,30,1,40.6567,68
1993,30,2,48.6946,68
1993,35,1,36.0029,68
1993,35,2,43.8974,68
1993,40,1,31.5129,68
1993,40,2,39.1659,68
1993,45,1,27.326,68
1993,45,2,34.5714,68
1993,50,1,23.2293,68
1993,50,2,30.0202,68
1993,55,1,19.4026,68
1993,55,2,25.5489,68
1993,60,1,15.8377,68
1993,60,2,21.2564,68
1993,65,1,12.5117,68
1993,65,2,17.1948,68
1993,70,1,9.5747,68
1993,70,2,13.4894,68
1993,75,1,6.9686,68
1993,75,2,10.2337,68
1993,80,1,4.8858,68
1993,80,2,7.6998,68
1994,0,1,68.7871,68
1994,0,2,77.1276,68
1994,5,1,64.6322,68
1994,5,2,72.9347,68
1994,10,1,59.7852,68
1994,10,2,68.0773,68
1994,15,1,54.9148,68
1994,15,2,63.1868,68
1994,20,1,50.1508,68
1994,20,2,58.347,68
1994,25,1,45.4394,68
1994,25,2,53.5426,68
1994,30,1,40.7186,68
1994,30,2,48.7306,68
1994,35,1,36.0488,68
1994,35,2,43.924,68
1994,40,1,31.54,68
1994,40,2,39.1788,68
1994,45,1,27.3085,68
1994,45,2,34.5456,68
1994,50,1,23.2589,68
