year_id,age_group_id,sex_id,ex,location_id
1990,0,1,52.784,202
1990,0,2,55.893,202
1990,5,1,56.6571,202
1990,5,2,59.1271,202
1990,10,1,52.7254,202
1990,10,2,55.1641,202
1990,15,1,48.3564,202
1990,15,2,50.807,202
1990,20,1,44.1207,202
1990,20,2,46.555,202
1990,25,1,40.1399,202
1990,25,2,42.4813,202
1990,30,1,36.2155,202
1990,30,2,38.5256,202
1990,35,1,32.3517,202
1990,35,2,34.6307,202
1990,40,1,28.5931,202
1990,40,2,30.7932,202
1990,45,1,24.9311,202
1990,45,2,26.9872,202
1990,50,1,21.3789,202
1990,50,2,23.2004,202
1990,55,1,17.9993,202
1990,55,2,19.5391,202
1990,60,1,14.7671,202
1990,60,2,16.0157,202
1990,65,1,11.8285,202
1990,65,2,12.7947,202
1990,70,1,9.2191,202
1990,70,2,9.944,202
1990,75,1,7.0427,202
1990,75,2,7.584,202
1990,80,1,5.3045,202
1990,80,2,5.6917,202
1991,0,1,52.5931,202
1991,0,2,55.7249,202
1991,5,1,56.518,202
1991,5,2,59.0016,202
1991,10,1,52.5991,202
1991,10,2,55.0509,202
1991,15,1,48.2371,202
1991,15,2,50.7018,202
1991,20,1,44.0088,202
1991,20,2,46.4575,202
1991,25,1,40.0376,202
1991,25,2,42.3934,202
1991,30,1,36.124,202
1991,30,2,38.4485,202
1991,35,1,32.2718,202
1991,35,2,34.5647,202
1991,40,1,28.5251,202
1991,40,2,30.738,202
1991,45,1,24.8746,202
1991,45,2,26.9419,202
1991,50,1,21.3333,202
1991,50,2,23.164,202
1991,55,1,17.9639,202
1991,55,2,19.5109,202
1991,60,1,14.7412,202
1991,60,2,15.995,202
1991,65,1,11.8127,202
1991,65,2,12.7819,202
1991,70,1,9.2133,202
1991,70,2,9.9386,202
1991,75,1,7.0443,202
1991,75,2,7.5826,202
1991,80,1,5.3087,202
1991,80,2,5.6894,202
1992,0,1,52.45,202
1992,0,2,55.6418,202
1992,5,1,56.4358,202
1992,5,2,58.9752,202
1992,10,1,52.5239,202
1992,10,2,55.0287,202
1992,15,1,48.1655,202
1992,15,2,50.6809,202
1992,20,1,43.9415,202
1992,20,2,46.4383,202
1992,25,1,39.9783,202
1992,25,2,42.3771,202
1992,30,1,36.0741,202
1992,30,2,38.4362,202
1992,35,1,32.2318,202
1992,35,2,34.5564,202
1992,40,1,28.4952,202
1992,40,2,30.7333,202
1992,45,1,24.8537,202
1992,45,2,26.94,202
1992,50,1,21.3199,202
1992,50,2,23.1636,202
1992,55,1,17.9566,202
1992,55,2,19.5122,202
1992,60,1,14.738,202
1992,60,2,15.9982,202
1992,65,1,11.813,202
1992,65,2,12.7883,202
1992,70,1,9.2167,202
1992,70,2,9.948,202
1992,75,1,7.0505,202
1992,75,2,7.5921,202
1992,80,1,5.3167,202
1992,80,2,5.6964,202
1993,0,1,52.2523,202
1993,0,2,55.4823,202
1993,5,1,56.3389,202
1993,5,2,58.9016,202
1993,10,1,52.4433,202
1993,10,2,54.9691,202
1993,15,1,48.0928,202
1993,15,2,50.6286,202
1993,20,1,43.8757,202
1993,20,2,46.3924,202
1993,25,1,39.9216,202
1993,25,2,42.3387,202
1993,30,1,36.0266,202
1993,30,2,38.4057,202
1993,35,1,32.193,202
1993,35,2,34.5332,202
1993,40,1,28.4648,202
1993,40,2,30.7163,202
1993,45,1,24.8306,202
1993,45,2,26.9279,202
1993,50,1,21.3027,202
1993,50,2,23.1548,202
1993,55,1,17.9445,202
1993,55,2,19.5062,202
1993,60,1,14.7299,202
1993,60,2,15.9948,202
1993,65,1,11.8088,202
1993,65,2,12.7884,202
1993,70,1,9.2168,202
1993,70,2,9.9517,202
1993,75,1,7.0546,202
1993,75,2,7.5967,202
1993,80,1,5.3227,202
1993,80,2,5.6988,202
1994,0,1,51.9418,202
1994,0,2,55.1224,202
1994,5,1,56.1193,202
1994,5,2,58.6036,202
1994,10,1,52.2417,202
1994,10,2,54.6853,202
1994,15,1,47.9007,202
1994,15,2,50.3542,202
1994,20,1,43.693,202
1994,20,2,46.13,202
1994,25,1,39.7522,202
1994,25,2,42.0944,202
1994,30,1,35.873,202
1994,30,2,38.1851,202
1994,35,1,32.057,202
1994,35,2,34.3387,202
1994,40,1,28.3478,202
1994,40,2,30.549,202
1994,45,1,24.7326,202
1994,45,2,26.7865,202
1994,50,1,21.2229,202
1994,50,2,23.0377,202
1994,55,1,17.8822,202
1994,55,2,19.413,202
1994,60,1,14.684,202
1994,60,2,15.9252,202
1994,65,1,11.7803,202
1994,65,2,12.7444,202
1994,70,1,9.205,202
1994,70,2,9.9326,202
1994,75,1,7.0549,202
1994,75,2,7.5935,202
1994,80,1,5.328,202
1994,80,2,5.6998,202
1995,0,1,51.7664,202
1995,0,2,54.9203,202
1995,5,1,56.0168,202
1995,5,2,58.4538,202
1995,10,1,52.151,202
1995,10,2,54.5441,202
1995,15,1,47.8162,202
1995,15,2,50.2185,202
1995,20,1,43.6148,202
1995,20,2,46.0013,202
1995,25,1,39.6832,202
1995,25,2,41.9763,202
1995,30,1,35.8153,202
1995,30,2,38.081,202
1995,35,1,32.0116,202
1995,35,2,34.2499,202
1995,40,1,28.3149,202
1995,40,2,30.4756,202
1995,45,1,24.7108,202
1995,45,2,26.727,202
1995,50,1,21.21,202
1995,50,2,22.9903,202
1995,55,1,17.8761,202
1995,55,2,19.3771,202
1995,60,1,14.6822,202
1995,60,2,15.9004,202
1995,65,1,11.7818,202
1995,65,2,12.7314,202
1995,70,1,9.2093,202
1995,70,2,9.9307,202
1995,75,1,7.0614,202
1995,75,2,7.5973,202
1995,80,1,5.3355,202
1995,80,2,5.7036,202
1996,0,1,51.6522,202
1996,0,2,54.7405,202
1996,5,1,55.9809,202
1996,5,2,58.3187,202
1996,10,1,52.1302,202
1996,10,2,54.4221,202
1996,15,1,47.8022,202
1996,15,2,50.1048,202
1996,20,1,43.6061,202
1996,20,2,45.8959,202
1996,25,1,39.6805,202
1996,25,2,41.8814,202
1996,30,1,35.8159,202
1996,30,2,37.9981,202
1996,35,1,32.0128,202
1996,35,2,34.1792,202
1996,40,1,28.3147,202
1996,40,2,30.417,202
1996,45,1,24.7086,202
1996,45,2,26.6794,202
1996,50,1,21.2059,202
1996,50,2,22.9524,202
1996,55,1,17.8707,202
1996,55,2,19.348,202
1996,60,1,14.6768,202
1996,60,2,15.8793,202
1996,65,1,11.7776,202
1996,65,2,12.7184,202
1996,70,1,9.2082,202
1996,70,2,9.9253,202
1996,75,1,7.0641,202
1996,75,2,7.5961,202
1996,80,1,5.3395,202
1996,80,2,5.7014,202
1997,0,1,51.5104,202
1997,0,2,54.697,202
1997,5,1,55.8254,202
1997,5,2,58.2645,202
1997,10,1,51.9736,202
1997,10,2,54.3632,202
1997,15,1,47.6467,202
1997,15,2,50.0436,202
1997,20,1,43.4539,202
1997,20,2,45.8343,202
1997,25,1,39.5354,202
1997,25,2,41.8219,202
1997,30,1,35.6837,202
1997,30,2,37.9437,202
