year_id,age_group_id,sex_id,ex,location_id
1990,0,1,66.1217,130
1990,0,2,72.0248,130
1990,5,1,64.4834,130
1990,5,2,70.1041,130
1990,10,1,59.7015,130
1990,10,2,65.2862,130
1990,15,1,54.903,130
1990,15,2,60.4281,130
1990,20,1,50.3357,130
1990,20,2,55.6229,130
1990,25,1,45.9738,130
1990,25,2,50.8551,130
1990,30,1,41.6904,130
1990,30,2,46.1151,130
1990,35,1,37.4445,130
1990,35,2,41.4154,130
1990,40,1,33.2889,130
1990,40,2,36.8143,130
1990,45,1,29.1996,130
1990,45,2,32.3028,130
1990,50,1,25.3288,130
1990,50,2,27.9538,130
1990,55,1,21.5679,130
1990,55,2,23.7652,130
1990,60,1,18.0775,130
1990,60,2,19.8394,130
1990,65,1,14.8352,130
1990,65,2,16.2011,130
1990,70,1,11.9464,130
1990,70,2,12.9003,130
1990,75,1,9.2498,130
1990,75,2,9.8275,130
1990,80,1,6.9967,130
1990,80,2,7.2427,130
1991,0,1,66.4371,130
1991,0,2,72.3732,130
1991,5,1,64.6577,130
1991,5,2,70.3148,130
1991,10,1,59.8496,130
1991,10,2,65.4728,130
1991,15,1,55.0413,130
1991,15,2,60.6054,130
1991,20,1,50.4671,130
1991,20,2,55.7947,130
1991,25,1,46.1011,130
1991,25,2,51.0191,130
1991,30,1,41.8041,130
1991,30,2,46.2647,130
1991,35,1,37.5635,130
1991,35,2,41.5542,130
1991,40,1,33.4066,130
1991,40,2,36.9404,130
1991,45,1,29.3084,130
1991,45,2,32.4151,130
1991,50,1,25.4232,130
1991,50,2,28.0522,130
1991,55,1,21.6551,130
1991,55,2,23.8581,130
1991,60,1,18.1371,130
1991,60,2,19.9123,130
1991,65,1,14.8954,130
1991,65,2,16.2691,130
1991,70,1,11.9589,130
1991,70,2,12.9417,130
1991,75,1,9.2973,130
1991,75,2,9.8763,130
1991,80,1,7.0355,130
1991,80,2,7.2639,130
1992,0,1,66.7491,130
1992,0,2,72.642,130
1992,5,1,64.8341,130
1992,5,2,70.4483,130
1992,10,1,60.0022,130
1992,10,2,65.5793,130
1992,15,1,55.1792,130
1992,15,2,60.6979,130
1992,20,1,50.5923,130
1992,20,2,55.8783,130
1992,25,1,46.2159,130
1992,25,2,51.0929,130
1992,30,1,41.9105,130
1992,30,2,46.3263,130
1992,35,1,37.6663,130
1992,35,2,41.6074,130
1992,40,1,33.5113,130
1992,40,2,36.9761,130
1992,45,1,29.4011,130
1992,45,2,32.437,130
1992,50,1,25.4897,130
1992,50,2,28.0619,130
1992,55,1,21.7217,130
1992,55,2,23.8684,130
1992,60,1,18.1713,130
1992,60,2,19.9077,130
1992,65,1,14.9418,130
1992,65,2,16.2852,130
1992,70,1,11.9493,130
1992,70,2,12.9404,130
1992,75,1,9.3249,130
1992,75,2,9.8963,130
1992,80,1,7.066,130
1992,80,2,7.2765,130
1993,0,1,67.0716,130
1993,0,2,72.9052,130
1993,5,1,65.027,130
1993,5,2,70.5821,130
1993,10,1,60.1803,130
1993,10,2,65.7021,130
1993,15,1,55.3459,130
1993,15,2,60.8154,130
1993,20,1,50.7484,130
1993,20,2,55.9888,130
1993,25,1,46.3641,130
1993,25,2,51.1953,130
1993,30,1,42.0443,130
1993,30,2,46.4176,130
1993,35,1,37.7896,130
1993,35,2,41.6928,130
1993,40,1,33.6331,130
1993,40,2,37.0503,130
1993,45,1,29.5217,130
1993,45,2,32.5047,130
1993,50,1,25.5931,130
1993,50,2,28.1166,130
1993,55,1,21.8305,130
1993,55,2,23.9188,130
1993,60,1,18.2609,130
1993,60,2,19.9476,130
1993,65,1,15.0139,130
1993,65,2,16.3277,130
1993,70,1,11.9717,130
1993,70,2,12.9463,130
1993,75,1,9.3705,130
1993,75,2,9.9128,130
1993,80,1,7.1071,130
1993,80,2,7.2821,130
1994,0,1,67.4922,130
1994,0,2,73.1523,130
1994,5,1,65.3273,130
1994,5,2,70.7047,130
1994,10,1,60.476,130
1994,10,2,65.819,130
1994,15,1,55.6348,130
1994,15,2,60.9307,130
1994,20,1,51.0203,130
1994,20,2,56.1023,130
1994,25,1,46.6165,130
1994,25,2,51.3041,130
1994,30,1,42.2753,130
1994,30,2,46.52,130
1994,35,1,37.9964,130
